source_file,filer_ein,filer_organization_name,tax_period_begin,tax_period_end,formation_year,foundation_address_line1,foundation_address_line2,foundation_city,foundation_state,foundation_zip,foundation_phone,foundation_website,legal_domicile_state,total_assets_boy,total_assets_eoy,total_liabilities_eoy,net_assets_eoy,fair_market_value_eoy,total_revenue,total_expenses,investment_income,distributable_amount,total_distributions,undistributed_income,is_private_operating_foundation,is_501c3,mission_description
202500219349101005_public.xml,236202581,BENJAMIN E BLOCK TW,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,183162,177132,0,,216889,,,,,9877,,false,,
202500219349101100_public.xml,236250087,WILLIAM H SLINGLUFF TW CO PNC BANK NA,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,1119864,1106385,0,,1368797,,,,,58891,,false,,
202500229349100000_public.xml,261328502,BGDK FOUNDATION,2023-11-01,2024-10-31,,710 CAYMAN LN,,FOSTER CITY,CA,944043770,,,,664859,644484,0,,691763,,,,,28019,,false,,
202500229349100005_public.xml,884097204,Persistent Endeavors Foundation Inc,2024-01-01,2024-12-31,,284 Katherine St,,Englewood,NJ,07631,,,,366,1359,0,,1359,,,,,3775,,true,,
202500229349100010_public.xml,364112278,DAVID AND MARY STERLING FOUNDATION INC,2024-01-01,2024-12-31,,735 S OAK ST,,HINSDALE,IL,605214635,,,,31641,26644,0,,84534,,,,,8162,,false,,
202500229349100015_public.xml,881790628,Al Peterson Memorial Fund Inc,2024-01-01,2024-12-31,,6 Dunlap Dr,,Bedford,NH,03110,,,,3029,0,0,,0,,,,,5029,,true,,
202500229349100020_public.xml,841763338,The Enclave at Holmdel Inc,2023-07-01,2024-06-30,,205 Jumping Brook Rd,,Neptune,NJ,07753,,,,9609797,6396547,24130,,0,,,,,,,false,,
202500229349100025_public.xml,616182357,BRABANDT FB BARDSTOWN RD PRES,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,707512,678747,0,,856716,,,,,34096,,false,,
202500229349100100_public.xml,391709728,Dance Parents Association,2023-08-01,2024-07-31,,887 E PETUNIA LN,,Beloit,WI,53511,,,,0,8507,0,,0,,,,,32043,,true,,
202500229349100105_public.xml,453395189,Adam David Langley Foundation,2024-01-01,2024-12-31,,9 DOWNING SQUARE APT E,,Guilderland,NY,12084,,,,312,94,0,,94,,,,,6875,,false,,
202500229349100110_public.xml,275086330,Tree of Soul Foundation,2024-01-01,2024-12-31,,16142 85th Court SE,,Yelm,WA,98597,,,,0,0,0,,0,,,,,0,,false,,
202500229349100115_public.xml,474245575,LATEACHA A COLEMAN,2024-01-01,2024-12-31,,PO BOX 162271,,ATLANTA,GA,303212271,,,,3775,4175,0,,4175,,,,,0,,false,,
202500229349100120_public.xml,811936423,CareerBright inc,2023-01-01,2023-12-31,,136 Madison Avenue 7th Floor,,New York,NY,10016,8282542254,,,0,0,0,,0,,,,,0,,false,,
202500229349100125_public.xml,256862298,FRIEND FUND,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,483300,482590,0,,599105,,,,,28264,,false,,
202500229349100130_public.xml,042579359,LAWRENCE H & DORIS M FISHER,2024-01-01,2024-12-31,,63 KINNICUTT ROAD,,WORCESTER,MA,01602,5087919501,,,9242,0,0,,0,,,,,9420,,false,,
202500229349100135_public.xml,814752784,JJK CHARITABLE FOUNDATION,2023-11-01,2024-10-31,,12 PRIMROSE DRIVE,,LAKEWOOD,NJ,08701,7188510087,,,90868,80175,0,,80175,,,,,24641,,false,,
202500229349100200_public.xml,881648104,MaryDanceStudio,2023-10-01,2024-09-30,,13123 N Howard Ln,,Spokane,WA,99208,,,,2000,2100,5035,,2100,,,,,11535,,true,,
202500229349100205_public.xml,872116132,Ny Ll Inc,2024-01-01,2024-12-31,,2602 AVE U SUITE 254,,Brooklyn,NY,11229,,,,0,0,0,,0,,,,,0,,false,,
202500229349100210_public.xml,465419712,BRIDGE THE GAP INC,2024-01-01,2024-12-31,,9632 HAWICK LN,,KENSINGTON,MD,208953118,,,,175659,196711,0,,196711,,,,,82954,,true,,
202500229349100215_public.xml,264617922,THE LEIB FEIGA FUND,2023-04-01,2024-03-31,,1656 48TH STREET,,BROOKLYN,NY,11204,7189720187,,,167,320,30243,,320,,,,,6714,,false,,
202500229349100220_public.xml,251670828,J BOWMAN PROPER CHARITABLE TRUST,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,2438489,2438052,0,,2795126,,,,,121360,,false,,
202500229349100225_public.xml,133915004,DANIELLA MARIA ARTURI FOUNDATION INC,2023-07-01,2024-06-30,,CO FBW LLP-655 THIRD AVE 1400,,NEW YORK,NY,10017,2128679630,,,24714,6720,0,,6720,,,,,25000,,0,,
202500229349100300_public.xml,873477543,David & Nancy Acuna Foundation,2023-07-01,2024-06-30,,1719 Prospect Avenue,,Hermosa Beach,CA,90254,,,,11000,11000,0,,13103,,,,,1500,,false,,
202500229349100305_public.xml,992257050,Korea Traditional Culture Foundation,2024-01-01,2024-12-31,,807 MARINO PINES RD,,Pacific Grove,CA,939504707,,,,0,5030,0,,0,,,,,0,,false,,
202500229349100310_public.xml,921479197,Maleda San Jose Ethiopian Community Youth Soccer Club,2024-01-01,2024-12-31,,761 NEVINE WAY 1,,San Jose,CA,95128,,,,0,14100,0,,14100,,,,,0,,false,,
202500229349100315_public.xml,842662867,FUCHS FAMILY CHARITABLE FOUNDATION INC,2024-01-01,2024-12-31,,1900 MCKINNEY AVE APT 909,,DALLAS,TX,752011718,,,,963507,961087,0,,1185050,,,,,112097,,false,,
202500229349100320_public.xml,731257678,THE HENDRIX CEMETERY ASSOCIATION,2024-01-01,2024-12-31,,9116 Northampton Drive,,North Richland Hills,TX,76182,,,,4121,5421,0,,5421,,,,,0,,false,,
202500229349100325_public.xml,383148814,RICHARD E BENNETT FOUNDATION,2022-01-01,2022-12-31,,917 FIRST STREET SOUTH 202,,JACKSONVILLE BEACH,FL,32250,6168711233,,,371068,387582,16607,,788465,,,,,44984,,0,,
202500229349100400_public.xml,261627648,BENNETT FAMILY FOUNDATION,2023-01-01,2023-12-31,,715 S ELGIN AVE,,TULSA,OK,741204233,,,,1579503,1570747,0,,1708552,,,,,84000,,false,,
202500229349100405_public.xml,843113628,Fisher Charitable Foundation,2024-01-01,2024-06-28,,20 Royce Road Unit 7B,,Boston,MA,02134,,,,89,0,0,,0,,,,,89,,false,,
202500229349100410_public.xml,541976745,CIRCLE OF ONE FOUNDATION,2024-01-01,2024-12-31,,2605 Woodlawn Trail,,Alexandria,VA,223062566,,,,75980,59464,0,,59464,,,,,0,,false,,
202500229349100415_public.xml,833028857,LILLIE-KATE,2024-01-01,2024-12-31,,534 RIVER CROSSING DR M2,,Fort Mill,SC,29715,,,,30793,31195,0,,0,,,,,0,,false,,
202500229349100420_public.xml,833874313,FRIENDS OF BOZEMAN VETERANS COURT,2024-01-01,2024-12-31,,2125 Baxter Drive,,Bozeman,MT,59715,,,,12664,5827,0,,5827,,,,,16087,,true,,
202500229349100425_public.xml,237410867,WALTER AND KARLA GOLDSCHMIDT FOUNDATION,2023-12-01,2024-11-30,,465 LAKESIDE TERRACE,,GLENCOE,IL,60022,3127824710,,,32875796,35499283,0,,41258764,,,,,2829762,,0,,
202500229349100500_public.xml,934500356,Betterment of Humanity Foundation,2024-01-01,2024-12-31,,3030 S COLLEGE AVE STE 210,,Fort Collins,CO,80525,,,,590,846,0,,0,,,,,744,,false,,
202500229349100505_public.xml,823996065,BOUNTIFULS,2024-01-01,2024-12-31,,1042 CENTER DR,,RICHMOND,KY,404753838,,,,1527,332,0,,0,,,,,5600,,true,,
202500229349100510_public.xml,863684972,BINDAL CHARITABLE FOUNDATION,2024-01-01,2024-12-31,,5150 Mae Anne Ave Ste 405 Pmb 1045,,Reno,NV,89523,,,,51679,80573,0,,80573,,,,,5363,,false,,
202500229349100515_public.xml,834508472,Arms Across Texas,2024-01-01,2024-12-31,,21518 Bluebonnet Meadow Ln,,Spring,TX,77388,,,,449,0,0,,0,,,,,0,,false,,
202500229349100600_public.xml,272220674,LUKANA FOUNDATION,2024-01-01,2024-12-31,,27695 PINESTRAP CIR,,LAGUNA HILLS,CA,926537810,,,,2099090,2044359,0,,2044359,,,,,138842,,false,,
202500229349100605_public.xml,991895231,Wisetech Foundation,2024-01-01,2024-12-31,,1833 Arena Drive,,Davis,CA,95618,,,,0,0,0,,0,,,,,0,,false,,
202500229349100610_public.xml,526039178,STRAUSS FOUNDATION INCORPORATED,2024-01-01,2024-12-31,,101 GARRISON FOREST RD,,OWINGS MILLS,MD,211174107,,,,1091259,1046179,0,,1479908,,,,,77406,,false,,
202500229349100615_public.xml,273875602,FRIENDS OF GAREZERS INC,2024-01-01,2024-12-31,,547 PINNACLE VIEW DR NE,,ADA,MI,493010000,,,,5724938,2154507,0,,1468830,,,,,3755690,,false,,
202500229349100620_public.xml,596165157,AP PHILLIPS FOUNDATION INC,2023-07-01,2024-06-30,,PO BOX 560126,,ORLANDO,FL,328560126,4074255200,,,1948536,1732119,0,,1820946,,,,,165225,,0,,
202500229349100625_public.xml,680465425,CHARLES AND SARA CAPP FOUNDATION,2023-07-01,2024-06-30,,1388 COURT ST SUITE J,,REDDING,CA,96001,5302432272,,,,0,0,,0,,,,,,,false,,
202500229349100700_public.xml,461325865,FENG CHEN AND YIDAN HAN FOUNDATION,2024-01-01,2024-12-31,,1 HARDY RD 340,,BEDFORD,NH,031104915,,,,1589,131110,1909,,131110,,,,,1085,,false,,
202500229349100705_public.xml,320586088,Lights and Perfection Inc,2024-01-01,2024-12-31,,5215 Hartford Lane,,Wildwood,FL,34785,,,,682,-227,0,,-227,,,,,4611,,true,,
202500229349100710_public.xml,872177750,The Regan Family Foundation Inc,2024-01-01,2024-12-31,,252 Msr OBrien Hwy Apt 602,,Cambridge,MA,02141,,,,1153647,1137459,0,,1137459,,,,,80160,,false,,
202500229349100715_public.xml,061356691,PLANT-IT 2020 INCORPORATED,2023-09-01,2024-08-31,,9457 S UNIVERSITY BLVD 310,,HIGHLANDS RANCH,CO,801264976,5162929494,,,1341,4883,4128,,4883,,,,,9383,,1,,
202500229349100720_public.xml,310902923,FLORA DALE KROUSE FOUNDATION,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,3609601,3566226,0,,4419624,,,,,174729,,false,,
202500229349100725_public.xml,316103148,WOLLS LOUISE P TR UW CHARIT TR,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,326886,320426,0,,392183,,,,,16843,,false,,
202500229349100730_public.xml,530237223,HATTIE M STRONG FOUNDATION,2023-09-01,2024-08-31,,6564 LOISDALE COURT 330,,SPRINGFIELD,VA,221501831,3014419300,,,26642630,26556489,0,,40616496,,,,,1758582,,0,,
202500229349100800_public.xml,133693565,CROWING ROOSTER ARTS INC,2023-07-01,2024-06-30,,PO BOX 157,,CARLE PLACE,NY,11514,2126053100,,,478922,1072430,4046,,1072430,,,,,408389,,1,,
202500229349100805_public.xml,436052003,THE SHURE AND RICHARDSON FOUNDATION,2023-10-01,2024-09-30,,1901 WEST MAIN STREET,,WASHINGTON,MO,63090,6362394785,,,53400,0,0,,0,,,,,54291,,0,,
202500229349100810_public.xml,203004281,HUTCHISON FAMILY CHARITABLE,2023-07-01,2024-06-30,,221 MCKENZIE AVENUE,,PANAMA CITY,FL,32401,8507699491,,,1592804,1483041,0,,1847575,,,,,100129,,false,,
202500229349100900_public.xml,346515791,BEATTY MEMORIAL TRUST FUND,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,965000,960416,0,,1186238,,,,,51197,,false,,
202500229349101000_public.xml,386805780,TYLER S FB FIRST CHRISTIAN CH,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,838024,788259,0,,965869,,,,,38250,,false,,
202500229349101005_public.xml,208086588,The Joseph and Judith H,2023-10-01,2024-09-30,,4441 St Andrews Drive,,Stockton,CA,95219,2092429971,,,379078,455765,0,,483232,,,,,29466,,false,,
202500229349101100_public.xml,256094955,UNIV OF PITTS OBSERVATORY FUND,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,716983,708207,0,,884851,,,,,34360,,false,,
202500229349101105_public.xml,834133175,Benoliel Family Foundation,2023-07-01,2024-06-30,,Foundation Source 501 Silverside Rd,,Wilmington,DE,198091377,8008391754,,,1249401,1214058,0,,1489186,,,,,39624,,false,,
202500229349101200_public.xml,463354831,The CT Bauer Foundation,2023-01-01,2023-12-31,,11 Greenway Plaza Suite 2600,,Houston,TX,77046,7134395739,,,55463937,54392566,0,,57891677,,,,,3533024,,0,,
202500229349101300_public.xml,851496438,The Molina Healthcare Charitable Foundation,2023-06-01,2024-05-31,,Foundation Source 501 Silverside Rd,,Wilmington,DE,198091377,8008391754,,,6613897,1330319,0,,1330319,,,,,5343321,,false,,
202500239349100000_public.xml,330643597,DOWNING FAMILY OPERATING FOUNDATION,2023-10-01,2024-09-30,,2052 GALVESTON STREET,,SAN DIEGO,CA,92110,6192752272,,,2528,1860,0,,1860,,,,,,,true,,
202500239349100005_public.xml,311807271,FREEDOM FUND INCORPORATED,2023-07-01,2024-06-30,,630 5TH AVENUE - STE 2406,,NEW YORK,NY,10111,2123731919,,,64048,63888,0,,0,,,,,,,false,,
202500239349100010_public.xml,464036510,FISHMAN FAMILY FOUNDATION INC,2023-11-01,2024-10-31,,413 S MACDILL AVENUE,,TAMPA,FL,33609,4076443119,,,3963118,5443798,0,,5443798,,,,,118145,,false,,
202500239349100100_public.xml,237416881,HW GROUT TRUST,2023-07-01,2024-06-30,,503 SOUTH STREET,,WATERLOO,IA,50701,3192346885,,,9015503,8775480,489998,,8775480,,,,,1578794,,1,,
202500239349100105_public.xml,742983190,SYLVIA RATNER FOUNDATION,2023-12-01,2024-11-30,,716 LANE VALLEY ROAD,,COMFORT,TX,78013,2103669444,,,194237,203924,0,,248130,,,,,7000,,false,,
202500239349100110_public.xml,472165200,NORA BETYOUSEF FOUNDATION,2023-10-01,2024-09-30,,PO BOX 4621,,INCLINE VILLAGE,NV,89450,7758317288,,,1516656,1546142,0,,2510879,,,,,87820,,0,,
202500239349100115_public.xml,046049740,YAEGER CLEMENT L TRUW SCHL FD,2023-10-01,2024-09-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,192685,191882,0,,238785,,,,,13283,,false,,
202500239349100120_public.xml,452691227,MORRIS BERGER EDUCATION TRUST,2023-07-01,2024-06-30,,178 DOVER STREET,,BROOKLYN,NY,112353720,5163388700,,,664397,679122,0,,679122,,,,,25000,,0,,
202500239349100125_public.xml,770538603,Helen & Jack McCullough Family Fndn,2023-03-01,2024-02-29,,20887 Michaels Dr,,Saratoga,CA,95070,4082414100,,,1604506,1591133,0,,2043658,,,,,98500,,0,,
202500239349100200_public.xml,473459829,ENERGY PARTNERSHIPS INNOVATION CENTER,2024-01-01,2024-07-31,,306 W ELSMERE PL,,SAN ANTONIO,TX,78212,2082874777,,,301574,0,0,,0,,,,,285961,,true,,
202500239349100205_public.xml,201710279,Blue Water Springs Park & Recreation Inc,2023-10-01,2024-09-30,,PO Box 238,,Toney,AL,35773,6152561111,,,14062,24585,0,,0,,,,,,,false,,
202500239349100210_public.xml,237013433,GALLER FAMILY FOUNDATION INC,2023-11-01,2024-10-31,,CO L GALLER 115 CENTRAL PK W 7E,,NEW YORK,NY,100232005,2126610921,,,7881002,7803543,0,,7928364,,,,,375080,,0,,
202500239349100215_public.xml,840811678,ALICE JENKINS FOUNDATION,2023-10-01,2024-09-30,,424 E FIR COURT,,LOUISVILLE,CO,80027,3038895981,,,691884,686506,0,,845115,,,,,40540,,true,,
202500239349100220_public.xml,010632263,WHITE LILY FOUNDATION,2023-12-01,2024-11-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,612761,609424,0,,1157327,,,,,42874,,false,,
202500239349100300_public.xml,883819162,Sherwood Genealogical Association,2024-01-01,2024-12-31,,12 Oyster Shell Lane,,Hilton Head Island,SC,29926,,,,345,0,0,,0,,,,,0,,false,,
202500239349100305_public.xml,593751620,CENTRAL FLORIDA CANCER INSTITUTE,2023-01-01,2023-12-31,,9209 CHARLES E LIMPUS ROAD,,ORLANDO,FL,32836,6562188960,,,8024,9024,997,,9024,,,,,61,,false,,
202500239349100310_public.xml,756088631,COL W E EASTERWOOD CHARITABLE FDN TRUST FOR,2023-12-01,2024-11-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,169135,174478,0,,221243,,,,,8960,,false,,
202500239349100315_public.xml,046029370,THOMAS B ROUNDS TR UW,2023-12-01,2024-11-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,99767,0,0,,0,,,,,111762,,false,,
202500239349100320_public.xml,596497938,IR TUA WILLIAM C FRANK FDN,2023-10-01,2024-09-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,432715,433268,0,,547246,,,,,24577,,false,,
202500239349100400_public.xml,752443728,PIONEER NATURAL RESOURCES FOUNDATION,2024-01-01,2024-05-31,,Loc 126 22777 Springwoods Vlg Pkwy,,Spring,TX,77389,,,,766240,0,0,,0,,,,,781387,,false,,
202500239349100405_public.xml,161612933,THE LINTON FOUNDATION,2023-10-01,2024-09-30,,369 FRANKLIN STREET,,BUFFALO,NY,14202,7168563300,,,660767,584434,0,,1588982,,,,,119875,,0,,
202500239349100410_public.xml,596584191,TUW MARGARET PATERSON FBO FRONTI,2023-10-01,2024-09-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,451412,450971,0,,558406,,,,,24959,,false,,
202500239349100505_public.xml,266696622,CHARLES T SCHULZE FOUNDATION,2023-09-01,2024-08-31,,17 CONKLIN STREET 3,,FARMINGDALE,NY,11735,5168640770,,,882144,953634,0,,824982,,,,,45002,,false,,
202500239349100510_public.xml,237061597,CHARLES & RENA SELDERS FOUNDATION,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,6903597,7069183,0,,8464689,,,,,364910,,false,,
202500239349100515_public.xml,066028437,HARVEY MARION UW FOR DAY KIMBHOSP,2023-10-01,2024-09-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,1236181,1238628,0,,1563354,,,,,70068,,false,,
202500239349100600_public.xml,921342708,SACRAMENTO VALLEY CHAPTER OF GERMANS FROM RUSSIA,2024-01-01,2024-12-31,,8322 CHARLOTTE AVE,,Citrus Heights,CA,95610,9167780212,,,4508,4621,0,,4621,,,,,,,false,,
202500239349100610_public.xml,436022462,FRANK S BARKS FUND,2023-12-01,2024-11-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,15600071,16483433,0,,27766330,,,,,1122060,,false,,
202500239349100615_public.xml,746032311,RICHARD E GNADE TRUST F0083402,2023-11-01,2024-10-31,,P O BOX 2950 TAX DEPT FLOOR 5,,SAN ANTONIO,TX,782992950,,,,766984,741810,0,,791818,,,,,35648,,false,,
202500239349100700_public.xml,874692974,Nova Thamizh Nanbargal,2023-01-01,2023-12-31,,2120 great falls st,,Falls Church,VA,22043,,,,4101,1898,0,,1898,,,,,0,,false,,
202500239349100705_public.xml,832549505,CHRISTO AND JEANNE-CLAUDE FOUNDATION,2023-01-01,2023-12-31,,48 HOWARD STREET,,NEW YORK,NY,10013,2126972299,,,7920884,7671439,0,,7671439,,,,,172182,,0,,
202500239349100710_public.xml,066273514,MALLETT CHARITABLE CO-TR UA,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,1442012,1454749,0,,1724176,,,,,75367,,false,,
202500239349100800_public.xml,436025635,TUW PETER D GARK CHARITABLE TR,2023-10-01,2024-09-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,3173184,3216388,0,,3967162,,,,,170139,,false,,
202500239349100805_public.xml,597262197,JOSEPHINE ROGERS PERPETUAL TRUST,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,4612496,4695594,0,,5530341,,,,,245304,,false,,
202500239349100850_public.xml,366038214,SEYMOUR STEPHEN MEMORIAL FUND,2023-10-01,2024-09-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,730495,731864,0,,910832,,,,,40770,,false,,
202500239349100855_public.xml,237342412,HORACE A MOSES CHARITABLE TRUST,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,750531,758782,0,,918194,,,,,42847,,false,,
202500239349100860_public.xml,931369489,THE TINA SNIDER FOUNDATION,2023-07-01,2024-06-30,,PO BOX 1187,,GLOUCESTER,MA,019311187,2675943755,,,162003,432956,72,,432956,,,,,1621500,,0,,
202500239349100865_public.xml,274829220,THE DIANE PATMONT FOUNDATION,2023-12-01,2024-11-30,,1990 JUDD HILLSIDE ROAD,,HONOLULU,HI,96822,8085218801,,,393899,389065,0,,490474,,,,,9521,,0,,
202500239349100870_public.xml,850754750,Sheba Farms Foundation,2024-01-01,2024-12-31,,1704 BROADWAY,,Sacramento,CA,95818,9167061839,,,0,0,0,,0,,,,,0,,false,,
202500239349100900_public.xml,046240765,ROSE KNOOP TUA,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,10554176,10760237,0,,13182638,,,,,568978,,false,,
202500239349100905_public.xml,366661378,CARL BARNES CHARITABLE TRUST,2023-10-01,2024-09-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,135583,135165,0,,168098,,,,,7349,,false,,
202500239349100910_public.xml,364373317,ROBINS HISTORICAL SOCIETY AND MUSEUM,2023-07-01,2024-06-30,,3644 WEST 139TH STREET,,ROBBINS,IL,604721561,7737830708,,,1648828,1655603,31403,,1655603,,,,,103380,,false,,
202500239349100915_public.xml,521829785,WILLIAM G MCGOWAN CHARITABLE FUND,2023-07-01,2024-06-30,,30 S WACKER DRIVE 3825,,CHICAGO,IL,60606,3122071040,,,205649544,216682198,223565,,216682198,,,,,9667683,,0,,
202500239349100950_public.xml,046154761,ELIZABETH TANNATT BUFFUM TUA,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,1860778,1890258,0,,2313994,,,,,100632,,false,,
202500239349101000_public.xml,046033874,JAMES W ANDERSON TUA,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,643406,653334,0,,789264,,,,,33462,,false,,
202500239349101005_public.xml,066027144,ANDREWS EVA R W EST TR WAD ATH,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,1360641,1381575,0,,1694246,,,,,70780,,false,,
202500239349101010_public.xml,311470430,DON KING FOUNDATION INC,2023-07-01,2024-06-30,,630 FIFTH AVE 2406,,NEW YORK,NY,10111,2123731919,,,4798,4737,0,,0,,,,,300,,false,,
202500239349101100_public.xml,066036503,F ALFORD TRUST UW FBO JEROME HOME,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,610083,619902,0,,754141,,,,,31558,,false,,
202500239349101105_public.xml,596666961,CHAS & STELLA COLE SCHOLARSHIP,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,5899257,5974237,0,,7111754,,,,,308830,,false,,
202500239349101110_public.xml,274273210,MEIYCHANG FOUNDATION,2023-11-01,2024-10-31,,12881 CORTE DE ANGUELLO,,SARATOGA,CA,95070,4084281358,,,1757205,2106511,0,,4866082,,,,,365956,,false,,
202500239349101200_public.xml,056071602,HILDA SULLIVANPROV COLLEGE,2023-10-01,2024-09-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,203112,203307,0,,253690,,,,,11367,,false,,
202500239349101205_public.xml,046033442,CALKINS FBO SALVATION ARMY UW BANK OF AMERICA,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,1660681,1688285,0,,2055975,,,,,86246,,false,,
202500239349101300_public.xml,146087924,WALTER A HABERBUSH TR UP 8TH UW,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,60477,62387,0,,74605,,,,,2537,,false,,
202500239349101400_public.xml,367016333,COLONEL STANLEY R MCNEIL FOUNDATION,2023-12-01,2024-11-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,19944007,20754435,0,,26014544,,,,,1083375,,false,,
202500239349101405_public.xml,226487019,STORRS E B UA SCHL FD F TRINITY,2023-12-01,2024-11-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,1062390,1096706,0,,1378347,,,,,59733,,false,,
202500239349101500_public.xml,367013665,MAURICE R AND META G GROSS FOUNDATION,2023-12-01,2024-11-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,7113054,7346396,0,,10422171,,,,,416596,,false,,
202500239349101505_public.xml,921478301,CECILIAN SOCIETY UNINCORPORATED,2022-01-01,2022-12-31,,117 CARLISLE AVE,,DULUTH,MN,55803,7153925101,,,,117149,0,,145252,,,,,5152,,false,,
202500239349101600_public.xml,526029994,CARY D LANGHORNE TRUST,2023-10-01,2024-09-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,8291152,8382888,0,,10325828,,,,,405747,,false,,
202500239349101605_public.xml,596126472,TR UA ALICE GIVEANS WELSH,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,169503,171662,0,,210683,,,,,9254,,false,,
